Date,Time,Count,Fault,Battery,Ext Power,Int Press,etime,RTC Batt,,Temp,Cond,SpCond,Salinity,etime,Cond nLF,Power,,Chlorophyll,Chlorophyll,BGA-PC,BGA-PC,etime,Chlorophtll,BGA-PC,Ref Temp,Power,,ODO%,ODO Conc,etime,Ref Temp,ODO%Local,Power
4/5/13,18:40:00,107,0,6.144,0,0.66056,18489.65,2.869,,7.454,95.12,143.07,0.07,16570.22,145.5,35.3,,23.12,92.27,3.45,3.45,16518.77,23.12,3.45,7.45,127.4,,77.38,9.28,5873.48,7.45,81.62,78.1
4/5/13,18:50:00,108,0,6.152,0,0.66117,18508.63,2.869,,7.435,95.06,143.06,0.07,16586.72,145.49,35.3,,0.78,2.93,0.08,0.08,16535.27,0.78,0.08,7.43,127.5,,77.15,9.26,5889.98,7.43,81.38,78.2
4/5/13,19:00:00,109,0,6.144,0,0.66056,18527.61,2.869,,7.537,95.3,143,0.07,16603.22,145.44,35.3,,47.37,189.31,6.7,6.7,16551.77,47.37,6.7,7.54,127.4,,77.65,9.3,5906.47,7.54,81.9,78.1
4/5/13,19:10:00,110,0,6.149,0,0.66117,18546.59,2.87,,7.719,95.74,142.91,0.07,16619.73,145.37,35.3,,2.83,11.12,0.25,0.25,16568.27,2.83,0.25,7.72,127.4,,78.26,9.33,5922.97,7.72,82.55,77.6
4/5/13,19:20:00,111,0,6.144,0,0.66178,18565.57,2.87,,7.862,96.18,142.98,0.07,16636.23,145.44,35.3,,17.51,69.85,0.93,0.93,16584.77,17.51,0.93,7.86,127.4,,78.63,9.34,5939.47,7.86,82.94,77.4
4/5/13,19:30:00,112,0,6.151,0,0.66117,18584.55,2.873,,7.802,96.03,143,0.07,16652.73,145.46,35.3,,6.37,25.28,0.17,0.17,16601.27,6.37,0.17,7.8,127.4,,78.24,9.31,5955.97,7.8,82.53,77.3
4/5/13,19:40:00,113,0,6.143,0,0.66117,18603.53,2.871,,7.697,95.79,143.07,0.07,16669.23,145.52,35.3,,57.76,230.84,8.2,8.2,16617.77,57.76,8.2,7.7,127.3,,77.64,9.26,5972.46,7.7,81.89,77.8
4/5/13,19:50:00,114,0,6.148,0,0.66117,18622.51,2.872,,7.608,95.56,143.09,0.07,16685.74,145.54,35.2,,30.92,123.49,6.08,6.08,16634.27,30.92,6.08,7.61,127.3,,77.22,9.23,5988.96,7.61,81.45,78.1
4/5/13,20:00:00,115,0,6.144,0,0.66117,18641.49,2.87,,7.544,95.42,143.15,0.07,16702.24,145.59,35.3,,2.21,8.67,0.09,0.09,16650.77,2.21,0.09,7.54,127.3,,76.98,9.22,6005.47,7.54,81.19,78.3
4/5/13,20:10:00,116,0,6.148,0,0.66117,18660.47,2.871,,7.503,95.33,143.18,0.07,16718.74,145.62,35.3,,2.41,9.44,0.13,0.13,16667.27,2.41,0.13,7.5,127.3,,76.85,9.21,6021.97,7.5,81.06,77.9
4/5/13,20:20:00,117,0,6.146,0,0.66117,18679.45,2.869,,7.474,95.26,143.19,0.07,16735.25,145.63,35.3,,1.66,6.47,0.11,0.11,16683.77,1.66,0.11,7.47,127.9,,76.84,9.22,6038.47,7.47,81.05,77.6
4/5/13,20:30:00,118,0,6.144,0,0.66117,18698.43,2.87,,7.472,95.24,143.18,0.07,16751.75,145.61,35.3,,2.57,10.09,0.13,0.13,16700.27,2.57,0.13,7.47,127.8,,76.95,9.23,6054.96,7.47,81.17,77.7
4/5/13,20:40:00,119,0,6.14,0,0.66117,18717.41,2.869,,7.432,95.16,143.22,0.07,16768.25,145.65,35.2,,3.06,12.03,0.12,0.12,16716.77,3.06,0.12,7.43,127.6,,76.7,9.21,6071.46,7.43,80.9,77.6
4/5/13,20:50:00,120,0,6.143,0,0.66117,18736.39,2.869,,7.435,95.15,143.19,0.07,16784.75,145.62,35.3,,2.9,11.41,0.1,0.1,16733.28,2.9,0.1,7.44,127.3,,76.75,9.21,6087.96,7.44,80.95,77.6
4/5/13,21:00:00,121,0,6.141,0,0.66117,18755.37,2.869,,7.531,95.44,143.23,0.07,16801.26,145.67,35.3,,7.13,28.33,0.26,0.26,16749.78,7.13,0.26,7.53,127.5,,77.27,9.25,6104.46,7.53,81.5,77.4
4/5/13,21:10:00,122,0,6.144,0,0.66117,18774.35,2.87,,7.599,95.61,143.2,0.07,16817.76,145.65,35.3,,4.69,18.57,0.14,0.14,16766.28,4.69,0.14,7.6,127.3,,77.54,9.27,6120.96,7.6,81.79,77.3
4/5/13,21:20:00,123,0,6.14,0,0.66117,18793.33,2.869,,7.603,95.64,143.24,0.07,16834.26,145.68,35.3,,6.08,24.12,0.19,0.19,16782.78,6.08,0.19,7.6,127.3,,77.51,9.27,6137.46,7.6,81.76,77.7
4/5/13,21:30:00,124,0,6.144,0,0.66178,18812.31,2.87,,7.571,95.56,143.25,0.07,16850.76,145.69,35.3,,5.23,20.74,0.14,0.14,16799.28,5.23,0.14,7.57,127.3,,77.39,9.26,6153.96,7.57,81.63,78.1
4/5/13,21:40:00,125,0,6.138,0,0.66117,18831.29,2.869,,7.549,95.5,143.24,0.07,16867.27,145.69,35.3,,4.02,15.9,0.12,0.12,16815.78,4.02,0.12,7.55,127.3,,77.24,9.25,6170.46,7.55,81.48,78.2
4/5/13,21:50:00,126,0,6.143,0,0.66056,18850.27,2.871,,7.567,95.54,143.23,0.07,16883.77,145.68,35.3,,6.45,25.59,0.17,0.17,16832.28,6.45,0.17,7.57,127.5,,77.39,9.26,6186.96,7.57,81.63,77.8
4/5/13,22:00:00,127,0,6.137,0,0.66117,18869.25,2.869,,7.568,95.55,143.24,0.07,16900.27,145.69,35.3,,4.74,18.79,0.12,0.12,16848.78,4.74,0.12,7.57,127.4,,77.43,9.26,6203.46,7.57,81.67,77.4
4/5/13,22:10:00,128,0,6.144,0,0.66117,18888.23,2.87,,7.548,95.93,143.89,0.07,16916.78,146.35,35.3,,14.54,57.97,0.51,0.51,16865.28,14.54,0.51,7.55,127.4,,77.27,9.25,6219.96,7.55,81.51,77.4
4/5/13,22:20:00,129,0,6.137,0,0.66117,18907.21,2.869,,7.54,95.88,143.85,0.07,16933.28,146.3,35.3,,6.02,23.89,0.15,0.15,16881.78,6.02,0.15,7.54,127.4,,77.25,9.25,6236.46,7.54,81.48,77.4
4/5/13,22:30:00,130,0,6.14,0,0.66056,18926.19,2.87,,7.506,95.79,143.86,0.07,16949.78,146.31,35.3,,6.75,26.82,0.13,0.13,16898.28,6.75,0.13,7.51,127.4,,77.03,9.23,6252.95,7.51,81.26,77.9
4/5/13,22:40:00,131,0,6.14,0,0.66117,18945.18,2.869,,7.457,95.6,143.78,0.07,16966.28,146.23,35.3,,7.3,29.01,0.33,0.33,16914.77,7.3,0.33,7.46,127.3,,76.7,9.2,6269.45,7.46,80.9,78
4/5/13,22:50:00,132,0,6.141,0,0.66056,18964.16,2.869,,7.433,95.67,143.98,0.07,16982.79,146.42,35.3,,4.32,17.1,0.17,0.17,16931.28,4.32,0.17,7.43,127.3,,76.55,9.19,6285.95,7.43,80.75,78.2
4/5/13,23:00:00,133,0,6.137,0,0.66117,18983.19,2.869,,7.421,95.58,143.89,0.07,16999.35,146.33,35.2,,4.15,16.43,0.2,0.2,16947.83,4.15,0.2,7.42,127.4,,76.53,9.19,6302.51,7.42,80.72,78
4/5/13,23:10:00,134,0,6.14,0,0.66117,19002.17,2.869,,7.415,95.51,143.82,0.07,17015.85,146.26,35.3,,3.89,15.37,0.16,0.16,16964.33,3.89,0.16,7.41,127.6,,76.47,9.18,6319,7.41,80.66,78.2
4/5/13,23:20:00,135,0,6.137,0,0.66117,19021.15,2.868,,7.409,95.56,143.92,0.07,17032.36,146.36,35.3,,4,15.83,0.22,0.22,16980.83,4,0.22,7.41,127.4,,76.43,9.18,6335.5,7.41,80.62,78
4/5/13,23:30:00,136,0,6.14,0,0.66056,19040.13,2.869,,7.366,95.52,144.03,0.07,17048.86,146.47,35.3,,3.32,13.09,0.18,0.18,16997.33,3.32,0.18,7.37,127.2,,76.1,9.15,6352,7.37,80.26,77.6
4/5/13,23:40:00,137,0,6.137,0,0.66056,19059.11,2.867,,7.326,95.37,143.97,0.07,17065.36,146.41,35.3,,3.24,12.75,0.17,0.17,17013.83,3.24,0.17,7.33,127.2,,75.79,9.12,6368.5,7.33,79.94,77.3
4/5/13,23:50:00,138,0,6.141,0,0.66056,19078.09,2.868,,7.354,95.38,143.88,0.07,17081.86,146.31,35.3,,57.66,230.44,7.33,7.33,17030.33,57.66,7.33,7.35,127.3,,76.06,9.15,6385,7.35,80.23,77.2
4/6/13,0:00:00,139,0,6.135,0,0.66056,19097.07,2.868,,7.345,95.13,143.53,0.07,17098.37,145.96,35.3,,5.87,23.29,0.3,0.3,17046.83,5.87,0.3,7.35,127.3,,76.04,9.15,6401.5,7.35,80.21,77.6
4/6/13,0:10:00,140,0,6.138,0,0.66056,19116.05,2.868,,7.3,95.01,143.53,0.07,17114.87,145.96,35.2,,3.76,14.85,0.14,0.14,17063.33,3.76,0.14,7.3,127.4,,75.67,9.11,6418,7.3,79.81,78.1
4/6/13,0:20:00,141,0,6.135,0,0.66056,19135.03,2.867,,7.266,94.68,143.17,0.07,17131.37,145.59,35.2,,4.37,17.28,0.14,0.14,17079.83,4.37,0.14,7.27,127.4,,75.48,9.1,6434.5,7.27,79.62,78.3
4/6/13,0:30:00,142,0,6.141,0,0.66056,19154.01,2.867,,7.224,95.22,144.17,0.07,17147.87,146.6,35.2,,7.62,30.3,0.31,0.31,17096.33,7.62,0.31,7.22,127.4,,75.18,9.07,6451,7.22,79.3,77.9
4/6/13,0:40:00,143,0,6.133,0,0.66056,19172.99,2.866,,7.215,94.91,143.73,0.07,17164.38,146.16,35.3,,5.38,21.33,0.11,0.11,17112.83,5.38,0.11,7.21,127.5,,75.22,9.08,6467.5,7.21,79.34,77.5
4/6/13,0:50:00,144,0,6.137,0,0.66056,19191.97,2.867,,7.204,94.85,143.69,0.07,17180.88,146.11,35.4,,10.16,40.46,0.51,0.51,17129.33,10.16,0.51,7.2,127.4,,75.2,9.08,6484,7.2,79.33,77.4
4/6/13,1:00:00,145,0,6.132,0,0.66117,19210.95,2.866,,7.182,94.77,143.66,0.07,17197.38,146.08,35.3,,4.96,19.65,0.19,0.19,17145.83,4.96,0.19,7.18,127.4,,74.98,9.06,6500.49,7.18,79.09,78.1
4/6/13,1:10:00,146,0,6.135,0,0.66056,19229.93,2.866,,7.161,94.61,143.5,0.07,17213.88,145.92,35.3,,8.11,32.24,0.57,0.57,17162.33,8.11,0.57,7.16,127.4,,74.71,9.03,6516.99,7.16,78.81,78.1
4/6/13,1:20:00,147,0,6.13,0,0.66056,19248.91,2.866,,7.141,94.72,143.76,0.07,17230.38,146.17,35.3,,4.79,18.98,0.12,0.12,17178.83,4.79,0.12,7.14,127.3,,74.41,9,6533.49,7.14,78.49,78.1
4/6/13,1:30:00,148,0,6.133,0,0.65934,19267.89,2.866,,7.122,94.68,143.78,0.07,17246.89,146.19,35.3,,6.73,26.72,0.42,0.42,17195.33,6.73,0.42,7.12,127.4,,74.03,8.96,6549.99,7.12,78.09,78.2
4/6/13,1:40:00,149,0,6.132,0,0.66056,19286.87,2.865,,7.105,94.83,144.07,0.07,17263.39,146.49,35.3,,3.66,14.46,0.12,0.12,17211.83,3.66,0.12,7.1,127.3,,73.74,8.92,6566.49,7.1,77.78,77.8
4/6/13,1:50:00,150,0,6.137,0,0.65995,19305.85,2.866,,7.085,94.74,144.02,0.07,17279.89,146.43,35.3,,3.97,15.71,0.13,0.13,17228.33,3.97,0.13,7.09,127.3,,73.5,8.9,6582.99,7.09,77.53,77.4
4/6/13,2:00:00,151,0,6.132,0,0.65995,19324.83,2.865,,7.063,94.87,144.32,0.07,17296.39,146.74,35.3,,4.25,16.81,0.11,0.11,17244.83,4.25,0.11,7.06,127.4,,73.18,8.87,6599.49,7.06,77.19,77.2
4/6/13,2:10:00,152,0,6.133,0,0.65995,19343.81,2.865,,7.036,94.6,144.02,0.07,17312.9,146.43,35.3,,4.9,19.39,0.18,0.18,17261.33,4.9,0.18,7.04,127.4,,72.82,8.83,6615.99,7.04,76.81,77.5
4/6/13,2:20:00,153,0,6.129,0,0.65995,19362.79,2.864,,7.01,94.53,144.02,0.07,17329.4,146.42,35.3,,4.67,18.49,0.14,0.14,17277.83,4.67,0.14,7.01,127.5,,72.51,8.8,6632.49,7.01,76.48,78
4/6/13,2:30:00,154,0,6.133,0,0.65995,19381.77,2.865,,6.986,94.31,143.77,0.07,17345.9,146.17,35.3,,4.74,18.77,0.13,0.13,17294.33,4.74,0.13,6.99,127.3,,72.15,8.76,6648.99,6.99,76.1,78.1
4/6/13,2:40:00,155,0,6.129,0,0.65995,19400.75,2.863,,6.965,94.91,144.79,0.07,17362.4,147.2,35.3,,16.85,67.19,0.17,0.17,17310.83,16.85,0.17,6.96,127.3,,71.79,8.72,6665.49,6.96,75.72,78.1
4/6/13,2:50:00,156,0,6.133,0,0.65995,19419.73,2.864,,6.95,94.85,144.75,0.07,17378.91,147.17,35.2,,4.82,19.1,0.13,0.13,17327.33,4.82,0.13,6.95,127.3,,71.52,8.69,6681.98,6.95,75.44,77.6
4/6/13,3:00:00,157,0,6.129,0,0.65995,19438.71,2.863,,6.94,94.92,144.91,0.07,17395.41,147.32,35.3,,5.62,22.3,0.16,0.16,17343.83,5.62,0.16,6.94,127.2,,71.32,8.67,6698.48,6.94,75.22,77.5
4/6/13,3:10:00,158,0,6.133,0,0.65995,19457.69,2.864,,6.933,94.58,144.41,0.07,17411.91,146.81,35.3,,6.21,24.67,0.17,0.17,17360.33,6.21,0.17,6.93,127.4,,71.18,8.65,6714.98,6.93,75.08,77.2
4/6/13,3:20:00,159,0,6.127,0,0.65995,19476.67,2.862,,6.927,94.42,144.2,0.07,17428.41,146.6,35.3,,24.24,96.78,1.84,1.84,17376.83,24.24,1.84,6.93,127.3,,71.07,8.64,6731.48,6.93,74.97,77.6
4/6/13,3:30:00,160,0,6.135,0,0.65934,19495.65,2.863,,6.921,94.42,144.22,0.07,17444.92,146.62,35.3,,24.84,99.16,2,2,17393.33,24.84,2,6.92,127.5,,70.98,8.63,6747.98,6.92,74.87,78.1
4/6/13,3:40:00,161,0,6.124,0,0.65995,19514.63,2.862,,6.917,94.45,144.28,0.07,17461.42,146.68,35.3,,24.1,96.23,1.91,1.91,17409.83,24.1,1.91,6.92,127.4,,70.94,8.63,6764.48,6.92,74.82,78.1
4/6/13,3:50:00,162,0,6.13,0,0.65934,19533.61,2.863,,6.913,94.54,144.44,0.07,17477.92,146.84,35.4,,24.95,99.63,1.83,1.83,17426.33,24.95,1.83,6.91,127.4,,70.9,8.62,6780.98,6.91,74.79,78.1
4/6/13,4:00:00,163,0,6.127,0,0.65995,19552.65,2.862,,6.908,94.36,144.18,0.07,17494.49,146.58,35.3,,13.72,54.68,0.63,0.63,17442.89,13.72,0.63,6.91,127.4,,70.87,8.62,6797.53,6.91,74.76,78.1
4/6/13,4:10:00,164,0,6.129,0,0.65934,19571.63,2.863,,6.905,94.49,144.4,0.07,17510.99,146.8,35.3,,14.38,57.35,0.67,0.67,17459.39,14.38,0.67,6.9,127.4,,70.82,8.61,6814.03,6.9,74.7,78.2
4/6/13,4:20:00,165,0,6.126,0,0.65995,19590.61,2.862,,6.9,94.36,144.21,0.07,17527.49,146.61,35.3,,14.43,57.53,0.58,0.58,17475.89,14.43,0.58,6.9,127.4,,70.78,8.61,6830.53,6.9,74.66,77.9
4/6/13,4:30:00,166,0,6.129,0,0.65995,19609.59,2.863,,6.897,94.33,144.19,0.07,17543.99,146.58,35.3,,24.92,99.48,2.28,2.28,17492.39,24.92,2.28,6.9,127.3,,70.8,8.61,6847.03,6.9,74.68,77.4
4/6/13,4:40:00,167,0,6.127,0,0.65995,19628.57,2.862,,6.893,95.86,146.54,0.07,17560.5,148.97,35.3,,19.15,76.41,0.64,0.64,17508.89,19.15,0.64,6.89,127.3,,70.77,8.61,6863.53,6.89,74.65,77.4
4/6/13,4:50:00,168,0,6.13,0,0.65995,19647.55,2.863,,6.889,94.42,144.36,0.07,17577,146.76,35.3,,19.5,77.81,0.82,0.82,17525.39,19.5,0.82,6.89,127.3,,70.73,8.61,6880.03,6.89,74.6,77.4
4/6/13,5:00:00,169,0,6.127,0,0.65995,19666.53,2.862,,6.884,94.34,144.25,0.07,17593.5,146.65,35.3,,20.42,81.5,0.9,0.9,17541.89,20.42,0.9,6.88,127.3,,70.75,8.61,6896.53,6.88,74.63,77.8
4/6/13,5:10:00,170,0,6.127,0,0.65934,19685.51,2.863,,6.88,94.24,144.12,0.07,17610,146.52,35.2,,23.08,92.13,1.35,1.35,17558.39,23.08,1.35,6.88,127.2,,70.71,8.61,6913.03,6.88,74.58,78.1
4/6/13,5:20:00,171,0,6.124,0,0.65934,19704.49,2.862,,6.876,94.26,144.16,0.07,17626.51,146.56,35.3,,21.44,85.57,1.68,1.68,17574.89,21.44,1.68,6.88,127.4,,70.7,8.61,6929.53,6.88,74.57,78.2
4/6/13,5:30:00,172,0,6.127,0,0.65995,19723.47,2.863,,6.87,94.3,144.26,0.07,17643.01,146.65,35.3,,22.25,88.82,1.86,1.86,17591.39,22.25,1.86,6.87,127.4,,70.74,8.61,6946.03,6.87,74.62,77.8
4/6/13,5:40:00,173,0,6.126,0,0.65995,19742.45,2.862,,6.866,94.4,144.43,0.07,17659.51,146.83,35.4,,16.88,67.32,2.87,2.87,17607.89,16.88,2.87,6.87,127.7,,70.69,8.61,6962.52,6.87,74.56,77.7
4/6/13,5:50:00,174,0,6.129,0,0.65934,19761.43,2.863,,6.861,94.35,144.37,0.07,17676.02,146.77,35.3,,25.1,100.23,2.44,2.44,17624.39,25.1,2.44,6.86,127.3,,70.72,8.61,6979.02,6.86,74.59,78.3
4/6/13,6:00:00,175,0,6.121,0,0.65934,19780.41,2.862,,6.855,94.66,144.86,0.07,17692.52,147.27,35.3,,14.65,58.4,2.77,2.77,17640.89,14.65,2.77,6.86,127.4,,70.7,8.61,6995.53,6.86,74.57,77.7
4/6/13,6:10:00,176,0,6.126,0,0.65934,19799.39,2.862,,6.852,94.61,144.8,0.07,17709.02,147.2,35.3,,25.46,101.64,3.4,3.4,17657.39,25.46,3.4,6.85,127.4,,70.67,8.61,7012.02,6.85,74.54,77.5
4/6/13,6:20:00,177,0,6.122,0,0.65995,19818.37,2.862,,6.847,94.39,144.49,0.07,17725.52,146.89,35.3,,23.2,92.6,2.89,2.89,17673.89,23.2,2.89,6.85,127.3,,70.67,8.61,7028.52,6.85,74.55,77.4
4/6/13,6:30:00,178,0,6.126,0,0.65934,19837.35,2.862,,6.842,95.15,145.67,0.07,17742.03,148.09,35.4,,24.17,96.48,2.76,2.76,17690.39,24.17,2.76,6.84,127.3,,70.67,8.61,7045.02,6.84,74.54,77.4
4/6/13,6:40:00,179,0,6.121,0,0.65995,19856.33,2.862,,6.837,94.26,144.33,0.07,17758.53,146.72,35.3,,18.58,74.15,1.23,1.23,17706.89,18.58,1.23,6.84,127.2,,70.68,8.61,7061.52,6.84,74.55,77.8
4/6/13,6:50:00,180,0,6.124,0,0.65934,19875.31,2.862,,6.834,94.19,144.23,0.07,17775.03,146.62,35.3,,27.08,108.13,3.77,3.77,17723.39,27.08,3.77,6.83,127.2,,70.67,8.61,7078.02,6.83,74.54,78.1
4/6/13,7:00:00,181,0,6.121,0,0.65995,19894.29,2.862,,6.83,94.47,144.68,0.07,17791.53,147.07,35.3,,19.37,77.31,2.21,2.21,17739.89,19.37,2.21,6.83,127.4,,70.64,8.61,7094.52,6.83,74.51,78.3
4/6/13,7:10:00,182,0,6.126,0,0.65995,19913.27,2.862,,6.82,94.15,144.24,0.07,17808.04,146.62,35.3,,32.09,128.15,4.58,4.58,17756.39,32.09,4.58,6.82,127.3,,70.69,8.62,7111.01,6.82,74.56,77.8
4/6/13,7:20:00,183,0,6.122,0,0.65934,19932.25,2.861,,6.809,94.12,144.23,0.07,17824.54,146.62,35.3,,27.61,110.27,3.85,3.85,17772.89,27.61,3.85,6.81,127.3,,70.65,8.61,7127.52,6.81,74.52,77.4
4/6/13,7:30:00,184,0,6.122,0,0.65995,19951.23,2.862,,6.796,94.03,144.15,0.07,17841.04,146.54,35.3,,19.01,75.84,3.12,3.12,17789.39,19.01,3.12,6.8,127.3,,70.67,8.62,7144.01,6.8,74.54,77.3
4/6/13,7:40:00,185,0,6.119,0,0.65934,19970.21,2.861,,6.784,93.98,144.12,0.07,17857.54,146.5,35.3,,32.1,128.21,4.07,4.07,17805.89,32.1,4.07,6.78,127.4,,70.65,8.62,7160.52,6.78,74.52,77.4
4/6/13,7:50:00,186,0,6.122,0,0.65934,19989.19,2.862,,6.775,93.9,144.03,0.07,17874.04,146.42,35.2,,30.17,120.49,4,4,17822.39,30.17,4,6.78,127.3,,70.62,8.62,7177.02,6.78,74.49,78
4/6/13,8:00:00,187,0,6.118,0,0.65934,20008.17,2.861,,6.77,93.82,143.94,0.07,17890.55,146.31,35.3,,34.28,136.92,4.07,4.07,17838.89,34.28,4.07,6.77,127.4,,70.6,8.62,7193.51,6.77,74.47,78.2
4/6/13,8:10:00,188,0,6.122,0,0.65934,20027.15,2.862,,6.762,93.98,144.22,0.07,17907.05,146.6,35.3,,31.73,126.73,4.28,4.28,17855.39,31.73,4.28,6.76,127.2,,70.63,8.62,7210.01,6.76,74.5,78.2
4/6/13,8:20:00,189,0,6.119,0,0.65934,20046.13,2.861,,6.752,94.04,144.34,0.07,17923.55,146.73,35.3,,34.33,137.15,4.27,4.27,17871.89,34.33,4.27,6.75,127.2,,70.63,8.62,7226.51,6.75,74.5,77.7
4/6/13,8:30:00,190,0,6.121,0,0.65934,20065.11,2.862,,6.745,93.11,142.95,0.07,17940.06,145.31,35.3,,26.22,104.71,4.24,4.24,17888.39,26.22,4.24,6.75,127.2,,70.65,8.63,7243.01,6.75,74.52,77.4
4/6/13,8:40:00,191,0,6.116,0,0.65934,20084.09,2.86,,6.742,93.65,143.8,0.07,17956.56,146.17,35.3,,34.5,137.82,4.18,4.18,17904.89,34.5,4.18,6.74,127.3,,70.66,8.63,7259.51,6.74,74.53,77.2
4/6/13,8:50:00,192,0,6.119,0,0.65934,20103.07,2.862,,6.74,93.64,143.78,0.07,17973.06,146.16,35.4,,30.96,123.64,4.41,4.41,17921.4,30.96,4.41,6.74,127.3,,70.64,8.63,7276.01,6.74,74.51,77.6
4/6/13,9:00:00,193,0,6.118,0,0.65934,20122.05,2.861,,6.741,93.64,143.78,0.07,17989.56,146.16,35.2,,33.63,134.35,4.81,4.81,17937.9,33.63,4.81,6.74,127.3,,70.66,8.63,7292.51,6.74,74.53,78.1
4/6/13,9:10:00,194,0,6.119,0,0.65934,20141.09,2.861,,6.746,93.64,143.77,0.07,18006.12,146.14,35.3,,34.68,138.55,4.74,4.74,17954.45,34.68,4.74,6.75,127.4,,70.66,8.63,7309.06,6.75,74.53,77.2
4/6/13,9:20:00,195,0,6.116,0,0.65934,20160.07,2.86,,6.754,93.67,143.77,0.07,18022.63,146.14,35.3,,34.06,136.06,4.64,4.64,17970.95,34.06,4.64,6.75,127.3,,70.64,8.62,7325.56,6.75,74.51,77.7
4/6/13,9:30:00,196,0,6.121,0,0.65995,20179.05,2.861,,6.764,93.68,143.75,0.07,18039.13,146.13,35.3,,37.26,148.84,5.06,5.06,17987.45,37.26,5.06,6.76,127.3,,70.65,8.62,7342.06,6.76,74.52,78.1
4/6/13,9:40:00,197,0,6.113,0,0.65995,20198.03,2.861,,6.773,93.71,143.76,0.07,18055.63,146.14,35.3,,36.72,146.69,5.05,5.05,18003.95,36.72,5.05,6.77,127.4,,70.68,8.63,7358.56,6.77,74.56,78.3
4/6/13,9:50:00,198,0,6.119,0,0.65995,20217.01,2.862,,6.78,93.72,143.73,0.07,18072.14,146.11,35.3,,31.1,124.21,5.05,5.05,18020.45,31.1,5.05,6.78,127.4,,70.62,8.62,7375.06,6.78,74.49,77.9
4/6/13,10:00:00,199,0,6.115,0,0.65995,20235.99,2.861,,6.784,93.72,143.72,0.07,18088.64,146.1,35.3,,27.73,110.72,3.91,3.91,18036.95,27.73,3.91,6.78,127.4,,70.67,8.62,7391.56,6.78,74.54,77.4
4/6/13,10:10:00,200,0,6.118,0,0.65934,20254.97,2.862,,6.785,93.73,143.74,0.07,18105.14,146.11,35.3,,35.05,140.02,4.3,4.3,18053.45,35.05,4.3,6.78,127.3,,70.65,8.62,7408.06,6.78,74.52,78.1
4/6/13,10:20:00,201,0,6.113,0,0.65873,20273.95,2.861,,6.778,93.74,143.78,0.07,18121.64,146.16,35.3,,31.19,124.57,2.24,2.24,18069.95,31.19,2.24,6.78,127.2,,70.67,8.62,7424.56,6.78,74.54,78.1
4/6/13,10:30:00,202,0,6.116,0,0.65934,20292.93,2.862,,6.771,93.67,143.71,0.07,18138.14,146.08,35.3,,24.56,98.07,2.19,2.19,18086.45,24.56,2.19,6.77,127.3,,70.62,8.62,7441.06,6.77,74.49,78.1
4/6/13,10:40:00,203,0,6.113,0,0.65995,20311.91,2.861,,6.771,93.69,143.73,0.07,18154.65,146.1,35.2,,32.13,128.31,1.87,1.87,18102.95,32.13,1.87,6.77,127.2,,70.61,8.62,7457.56,6.77,74.48,78.1
4/6/13,10:50:00,204,0,6.118,0,0.65995,20330.89,2.862,,6.774,93.69,143.73,0.07,18171.15,146.11,35.3,,26.8,107,1.1,1.1,18119.45,26.8,1.1,6.77,127.3,,70.6,8.62,7474.06,6.77,74.47,78.2
4/6/13,11:00:00,205,0,6.113,0,0.65995,20349.87,2.86,,6.772,93.68,143.72,0.07,18187.65,146.1,35.3,,9.8,39.02,0.52,0.52,18135.95,9.8,0.52,6.77,127.2,,70.65,8.62,7490.55,6.77,74.52,77.7
4/6/13,11:10:00,206,0,6.116,0,0.65995,20368.85,2.862,,6.771,93.72,143.78,0.07,18204.15,146.15,35.3,,8.08,32.15,0.18,0.18,18152.45,8.08,0.18,6.77,127.3,,70.61,8.62,7507.05,6.77,74.47,77.3
4/6/13,11:20:00,207,0,6.11,0,0.65934,20387.83,2.861,,6.772,94.02,144.24,0.07,18220.66,146.62,35.3,,7.75,30.8,0.34,0.34,18168.95,7.75,0.34,6.77,127.2,,70.62,8.62,7523.55,6.77,74.49,77.2
4/6/13,11:30:00,208,0,6.118,0,0.65934,20406.81,2.861,,6.774,93.85,143.97,0.07,18237.16,146.35,35.3,,6.9,27.41,0.23,0.23,18185.45,6.9,0.23,6.77,127.4,,70.65,8.62,7540.05,6.77,74.52,77.5
4/6/13,11:40:00,209,0,6.111,0,0.65995,20425.79,2.86,,6.777,93.94,144.1,0.07,18253.66,146.48,35.3,,7.71,30.64,0.18,0.18,18201.95,7.71,0.18,6.78,127.4,,70.63,8.62,7556.55,6.78,74.5,78.1
4/6/13,11:50:00,210,0,6.115,0,0.65934,20444.77,2.862,,6.781,93.55,143.48,0.07,18270.16,145.85,35.3,,9.71,38.67,0.17,0.17,18218.45,9.71,0.17,6.78,127.3,,70.65,8.62,7573.05,6.78,74.52,78.1
4/6/13,12:00:00,211,0,6.11,0,0.65934,20463.75,2.86,,6.784,94.07,144.26,0.07,18286.67,146.64,35.3,,6.76,26.85,0.14,0.14,18234.95,6.76,0.14,6.78,127.3,,70.62,8.62,7589.55,6.78,74.49,78.1
4/6/13,12:10:00,212,0,6.111,0,0.65995,20482.73,2.861,,6.786,94.03,144.19,0.07,18303.17,146.58,35.3,,6.66,26.43,0.13,0.13,18251.45,6.66,0.13,6.79,127.2,,70.62,8.62,7606.05,6.79,74.49,77.6
